class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
-1,0.124408516,0,-0.144793097,0.26517496,-0.147922307,0.037740807,0.045137336,0.220196036,-0.163172966,0.227644932,-0.159374752,-0.226856932,0.158895773,0.233598927,-0.159368583,-0.059540638,0.04581101,-0.236825444,0.16287753,0.226407722,-0.053017094,-0.227019743,-0.167000022,-0.221736651,0.167732066,-0.22912656,-0.157119699,-0.007592641,0.17065388,-0.23125462,-0.175144647,-0.074029374,0.027944236,0.251085428
1,0.248788026,0,0.137155197,-0.055818125,0.247832682,0.00869393,0.264721564,0.01151491,0.223263119,-0.023959112,0.218066174,0,0.253746033,0.02348797,0.249589912,0.029193726,0.27259399,0.224332798,0.325717085,0.023828899,0.244948844,0.034643714,0.234777998,0.036098953,0.141230706,0.096464783,0.205548306,0.038056382,0.179616158,-0.097360719,0.210674447,0.043674461,0.214782128,0.048800296
-1,0.267002725,0,-0.001991918,-0.284556231,0,0,-0.006570016,0.472579721,0,0,0,0,0,0,0,0,0,0,0.109798068,0.451649508,-0.127748919,0.362295343,-0.124064191,-0.384368486,0,0,-0.207510272,-0.233551719,0,0,0,0,0,0
1,0.170894862,0,0.198896322,0.165574354,0.20319479,0.185500926,0.178916067,0.192482506,0.224143992,-0.028428146,0.218926542,0,0.178582994,-0.145858385,0.139310702,0.095016973,0.222355042,-0.207018963,0.223738164,-0.084820933,0.210835816,-0.141750364,0.229401062,0.023605765,0.23040664,-0.028613171,0.215828868,0.02584688,0.234420215,0.115515686,0.240588997,0.200241831,0.186872452,0.094066138
-1,0,0,-0.166504662,-0.304937652,0.170103094,-0.284702172,-0.183062812,0.253214188,0,0,0.18327282,-0.260873878,0.182722019,-0.268626827,0,0,0,0,0,0,-0.194149892,0.261061102,0.192041491,-0.254985816,-0.192883304,0.263483834,0.180679624,0.244023172,0,0,0.201407393,0.13171086,0,0
1,0.390277137,0,0.20646789,0.07562531,0.295297348,0.07060686,0.136200123,0.125595521,0.325742241,0,0.181808495,-0.064697383,0.226577618,-0.066620134,0.243035212,-0.010685341,0.323142411,-0.13508061,0.232255409,0,0.19259866,-0.064743815,0.142880329,0.126474257,0.191342192,-0.065344659,0.169762593,-0.011769494,0.146006462,0,0.199798175,0,0.170085394,-0.014430121
-1,0.226711244,0,-0.263858328,-0.288378211,0,0,-0.290097869,0.258880822,-0.258984846,0.414840296,0,0,0,0,0,0,0,0,0,0,-0.307667457,-0.413701005,0,0,0.091205979,0.097650147,0.286321254,0.199588071,0,0,0,0,0,0
1,0.180361835,0,0.209914478,0.054920906,0.214451065,0.256378348,0.230789541,0.228022972,0.236560779,-0.047147988,0.198045884,-0.046984784,0.230359899,0.008581674,0.231045358,0,0.100573691,-0.049049382,0.236132471,0.011872284,0.24476716,-0.094033717,0.242109072,0,0.069476202,-0.094906381,0.227785027,0.01504682,0.247406269,0.017373302,0.25391678,0.189771335,0.271184742,0
-1,0,0,0.12677513,0.232176745,0.129514943,-0.216769635,0.139382354,0.192794972,0.142867818,0.199316931,0.139542252,0.19862699,0.139122877,-0.204530014,0.139536851,0.222062687,0.141727554,-0.207355026,0.142609147,-0.198233679,0.147823955,0.19876954,0.146218638,0.194143873,0.146859587,-0.200614186,0.137567816,0.185797016,0.149417812,0.202477432,0.15334975,0.200566892,0.163778512,0.219840506
1,0.181684356,0,0.184032381,0.181902634,0.116533904,0.297060824,0.024131614,0.306376802,-0.090630884,0.292276119,-0.172091936,0.192901869,-0.213714842,0.057076872,-0.191816931,-0.092382154,-0.140377546,-0.219072345,-0.057115888,-0.2740398,0.046410354,-0.260915732,0.12573946,-0.185970357,0.169689037,-0.083127917,0.158546717,0.032489795,0.131583387,0.134284555,0.066435947,0.189256007,-0.018409144,0.211032505
-1,0,0,0.12677513,-0.232176745,0.129514943,0.216769635,0.139382354,-0.192794972,0.142867818,0.199316931,0.139542252,-0.19862699,0.139122877,-0.204530014,0.139536851,-0.222062687,0.141727554,0.207355026,0.142609147,0.198233679,0.147823955,0.19876954,0.146218638,-0.194143873,0.146859587,0.200614186,0.137567816,0.185797016,0.149417812,0.202477432,0.15334975,0.200566892,0.163778512,-0.219840506
1,0.213339682,0,0.230063449,0.018980449,0.226433813,0.066935313,0.235036973,0.074730652,0.234134526,0.142587559,0.22033245,0.156378857,0.207686621,0.162444366,0.181973091,0.210328057,0.166828912,0.210173053,0.149127899,0.202589459,0.140229521,0.211047684,0.121841938,0.211733434,0.095896603,0.217179017,0.072687866,0.197281115,0.065279808,0.211954875,0.042985178,0.192969333,0.037122584,0.20052042
-1,0,0,0.171054568,0.313270377,0.174751331,-0.292481942,0.188065186,-0.260133518,0.192768037,0.268933439,0,0,0.18771508,-0.275967323,0,0,0,0,0,0,-0.199455231,0.268194857,0.197289216,0.261953558,0,0,0.185616875,0.250691349,0,0,-0.20691105,-0.27061998,0,0
1,0.17040232,0,0.185505456,0.049560017,0.189877196,0.085994318,0.186875833,0.116958421,0.176650568,0.146944445,0.157941208,0.186255316,0.142031544,0.239970303,0.110955342,0.255628914,0.092297398,0.268398305,0.056975803,0.266546274,0.031709165,0.266218898,0.001129975,0.269906392,-0.016911351,0.250377247,-0.045182672,0.226722591,-0.077530741,0.226330121,-0.092436568,0.201945747,-0.121492229,0.192023076
-1,0,0,0.12940591,-0.236994771,-0.132202578,0.22126794,-0.142274753,0.196795765,0.145832546,0.203453066,0.14243797,0.202748807,-0.142009892,-0.208774328,-0.142432456,-0.226670831,0.14466862,0.211657963,0.145568507,-0.202347334,-0.150891531,-0.202894315,-0.149252901,-0.198172658,0.14990715,0,0.140422561,-0.189652591,0.152518462,-0.206679151,-0.156531995,0.204728966,-0.16717717,0.224402536
1,0.27412188,0,0.257230197,0.076360447,0.238129323,0.132685349,0.226646246,0.092368611,0.132751299,0.2286111,0.157298023,0.232128522,0.087527786,0.294971249,0.088462448,0.207411314,0.054266728,0.27070533,-0.035199397,0.286848559,-0.012878915,0.214517454,-0.032587251,0.217044475,-0.055226495,0.201973391,-0.06903183,0.163537088,-0.089612841,0.150525196,-0.102784317,0.120612367,-0.098283327,0.172356996
-1,0,0,0.12677513,-0.232176745,0.129514943,0.216769635,0.139382354,-0.192794972,0.142867818,0.199316931,0.139542252,-0.19862699,0.139122877,0.204530014,0.139536851,-0.222062687,0.141727554,-0.207355026,0.142609147,0.198233679,0.147823955,0.19876954,0.146218638,-0.194143873,0.146859587,-0.200614186,0.137567816,-0.185797016,0.149417812,0.202477432,0.15334975,-0.200566892,0.163778512,0.219840506
1,0.177450627,0,0.201294953,0.049480501,0.198583436,0.07075395,0.201594572,0.101283736,0.207161744,0.106213382,0.194476426,0.146312432,0.163857399,0.174207592,0.158998499,0.212785404,0.135178487,0.225962548,0.113532985,0.227341639,0.106549212,0.220706064,0.084058824,0.239173507,0.064194315,0.249066218,0.037679339,0.237725837,0.018248665,0.265328871,-0.007399619,0.253882442,-0.027451831,0.265887917
-1,0,0,0,0,0.235568167,0.394271304,0,0,0.259855035,0.362527466,0,0,0.253043551,-0.372009279,0,0,0,0,0,0,0,0,0,0,0,0,0.25021513,-0.337936778,0,0,-0.27892009,0.364800957,0,0
1,0.191163728,0,0.205372638,0.062957067,0.196380233,0.113202695,0.17754396,0.124478592,0.176984187,0.198788394,0.140688104,0.218628393,0.10564638,0.268044729,0.077640058,0.263823933,0.047576559,0.279541788,0.011727862,0.264994143,-0.031297188,0.268494166,-0.04741878,0.24302269,-0.075492825,0.231339113,-0.093668887,0.190922478,-0.122717958,0.178136193,-0.143028582,0.143371938,-0.161622532,0.135401083
-1,0,0,0,0,0.199634149,0.334128407,0.214843762,0.297173895,0,0,0,0,-0.214443805,-0.315262274,0,0,-0.218458651,-0.319616743,0,0,0,0,0.225381201,0.29925309,0,0,0.212046837,0.286387257,0,0,-0.236373087,0.309153523,0,0
1,0.200990909,0,0.207733572,0.163386711,0.157549382,0.277710285,0.074964673,0.312669233,-0.017730924,0.331495589,-0.101954902,0.294819238,-0.165766336,0.213236216,-0.213598284,0.110246504,-0.206438889,-0.031393031,-0.165199524,-0.113179018,-0.127208322,-0.203940639,-0.044379493,-0.230478991,0.025911416,-0.226007564,0.077182036,-0.165902299,0.119178404,-0.111477297,0.133072684,-0.035013569,0.127384095,0.050932984
-1,0,0,0.12677513,-0.232176745,0.129514943,0.216769635,0.139382354,0.192794972,0.142867818,0.199316931,0.139542252,0.19862699,0.139122877,-0.204530014,0.139536851,0.222062687,0.141727554,0.207355026,0.142609147,-0.198233679,0.147823955,-0.19876954,0.146218638,-0.194143873,0.146859587,-0.200614186,0.137567816,0.185797016,0.149417812,-0.202477432,0.15334975,0.200566892,0.163778512,0.219840506
1,0.211965954,0,0.181379031,-0.173008684,0.202003371,0.043354767,0.213799693,0.057273108,0.154519306,0.02037036,0.271541068,0.08203813,0.194778508,0.11523792,0.186807593,0.142275843,0.136992166,0.069753177,0.178529907,-0.01097462,0.165112114,0.164495713,0.15114389,0.169523109,0.270147998,0.22466179,0.118253326,0.174267165,0.036266286,0.394009249,0.104652265,0.194056813,0.097485,0.213175412
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595061064,0.80368049,0,0,0,0,0,0
1,0.192443732,0,0.211991061,0.003658904,0.222608706,-0.000995725,0.24359487,0.001267086,0.241808693,0.005627149,0.231873146,0.012387407,0.238940821,0.017051967,0.243132709,0.007289349,0.236062772,0.026138219,0.248299516,-0.002472576,0.255339433,0.017488261,0.248918954,0.024345973,0.242008354,0.028712283,0.231482074,0.014298618,0.257308516,0.002926155,0.265087449,0.025020323,0.289350593,-0.001009831
-1,0,0,0.168763534,0.309074565,-0.172410784,-0.288564562,-0.185546319,-0.256649399,0,0,0,0,-0.185200903,-0.272271133,0,0,0,0,0,0,-0.196783811,0.264602767,0.194646807,0.258445062,0,0,0.1831308,-0.247333694,0,0,-0.20413977,-0.26699541,-0.218022578,-0.292652517
1,0.286074697,0,0.168025841,-0.103050132,0.243005786,0.008613517,0.260132409,0.011433068,0.255388533,0.006710816,0.126856637,0.029181247,0.252293095,0.023597249,0.249566069,0.029498338,0.249471701,0.030997209,0.23746539,-0.024271289,0.250419338,0.035790171,0.242223846,0.037634143,0.324112142,0.095179351,0.216541173,0.040519979,0.150012373,0.035947314,0.227411922,0.047649567,0.234988794,0.053960582
-1,0.176425519,0,0.141123447,0.376048451,0.192932467,-0.267136969,0.184604725,0.013577203,0.176063755,0.0345489,0.196153246,0.237247594,0.157883651,0.060380587,0.171581399,0.049317549,0.214579778,-0.084243509,0.163385295,0.060133588,0.155346269,0.079139287,0.142571109,0.24346133,0.237863272,-0.174960566,0.198887983,0.066854353,0.171994189,0.176585548,0.24837516,-0.021186788,0.149933794,0.085146513
1,0.181284896,0,0.160976002,-0.03005467,0.215548589,-0.10689451,0.231970682,-0.275112012,0.190217165,0.020271308,0.105797795,-0.141411276,0.231538841,-0.042825014,0.232227808,-0.308664143,0.116189047,0.006391177,0.195146481,-0.019550794,0.241628382,-0.065956368,0.243348145,0.07120352,0.170186067,-0.088414059,0.210973575,-0.0759098,0.196175211,0.006864248,0.22329383,-0.090476119,0.272572619,-0.208684261
-1,0.421689764,0,0.189055084,0.139893225,0.20679876,0.062040587,0.14277033,0.180061046,0.129123009,0.102084729,0.10509782,0.194481447,0.132029043,0.292687721,0.048341505,0.197354698,-0.021348741,0.296730386,0.027924342,0.191111074,0.142512589,0.074856607,0.044050486,0.225183589,-0.014179323,0.221201907,-0.032081787,0.188853067,-0.085528295,0.115900169,-0.055442166,0.241694744,-0.120885234,0.245056631
1,0.295339183,0,0.19778287,-0.019986981,0.264065048,-0.031485083,0.232447111,-0.00622053,0.20905256,0.018228263,0.2334629,0.053429174,0.223033011,-0.013203869,0.237206922,0.007164853,0.272191577,0.014499421,0.233223263,0.008529805,0.191651356,-0.014971552,0.234408487,0.01984494,0.19909349,0.02158331,0.228611621,-0.006231508,0.249985328,-0.074069209,0.286263161,-0.007553465,0.277537513,-0.018925013
-1,0.731312224,0,0.054506953,-0.238041518,-0.038546427,0.086025246,0.078362317,-0.031880611,-0.014176707,0.250491708,0.059996176,0,0.115026918,-0.135284478,0.055375338,0,0.018745069,-0.041151485,-0.122629573,-0.27536228,0.068449702,0.019723809,0.067706362,0.038529612,0.077715071,0.218948437,0.259337307,-0.061446855,-0.059296608,-0.127238631,0.045640177,0.072970095,0.081247331,-0.159949654
1,0.257111477,0,0.185100701,0.059461191,0.216116328,-0.035483795,0.231476244,0.007636121,0.250467007,0.001053846,0.233951899,0.073945232,0.235084463,-0.00108141,0.262679716,0.03459431,0.279900722,-0.081026839,0.231186684,-0.042392672,0.218174758,-0.00629633,0.210400655,0.053822251,0.246996388,-0.045023159,0.226797003,-0.007337022,0.223288672,0.022988299,0.285443058,-0.024357335,0.252101975,-0.024378438
-1,0.269986604,0,0.07954906,0.20687663,0,0,-0.102329004,-0.477861017,0,0,0.02626875,-0.036145858,0,0,0,0,0,0,0,0,0.002780946,0.3355129,-0.072483412,0.162026333,-0.037783793,0.177495397,0.018992317,-0.460515906,0,0,0.024056036,-0.497124476,0,0
1,0.20661278,0,0.21185837,-0.003774161,0.220650098,-0.010135291,0.248794834,-0.006662925,0.241656453,-0.048222034,0.217590874,-0.041186866,0.234472283,0.004573953,0.240275522,-0.057785505,0.234251697,-0.024027332,0.245565863,-0.008866294,0.246733782,-0.054959004,0.22978483,-0.045784712,0.25109375,-0.074228894,0.230264939,-0.052521038,0.239066444,-0.049397616,0.257201854,-0.0705402,0.285016275,-0.070167382
-1,0.261101396,0,0.129782512,-0.278266932,0,0,0,0,0.159099128,0.243862349,0.197206556,0.009917459,0,0,0,0,0.055911897,-0.225738631,0.202255252,-0.087113178,0,0,0,0,0.347626026,-0.196356737,-0.329753733,-0.445360414,-0.099987105,-0.367041261,0,0,0,0
1,0.208160871,0,0.215262777,0.007236615,0.227721234,0.005405946,0.246229401,0.005007004,0.243478037,-0.038939048,0.240274543,-0.031990834,0.247360889,-0.004037571,0.24824093,-0.037844767,0.2329924,-0.020038735,0.243778478,-0.015243974,0.249774608,-0.046060662,0.248428531,-0.044183668,0.232883389,-0.054201636,0.2272792,-0.041925462,0.24423848,-0.050499048,0.244769408,-0.04772667,0.271624772,-0.051401343
-1,0.197209795,0,0,0,0.234483369,0.050583612,0.223186713,-0.006981004,0,0,0.252637546,-0.1526324,0.251878279,0.072415118,0.252627767,-0.021440719,0.256593978,-0.306170011,0,0,0.26763135,-0.014394679,0.264724966,-0.065613074,0,0,0.249062882,-0.336380569,0,0,0.277635655,0.042768396,0.268842753,-0.038034352
1,0.224065411,0,0.21160388,0.017737774,0.226833571,-0.000637636,0.226502703,0.002831603,0.233844808,-0.017572553,0.251364846,0,0.244885833,-0.028247297,0.248077232,0.001306412,0.24155832,-0.0231565,0.237613386,-0.048349364,0.233704325,-0.034463897,0.253510926,-0.019967891,0.232611686,-0.028296602,0.23090581,-0.033131892,0.253786443,-0.043436797,0.256862483,-0.020628505,0.276736208,-0.068479115
-1,0.2714886,0,0,0,0,0,0,0,0,0,0,0,-0.346747895,0.50976772,0.347779677,0.30535821,0,0,0,0,0,0,0,0,0,0,0.342872083,0.46307786,0,0,0,0,0,0
1,0.340761143,0,0.19778219,0.013204633,0.17469568,-0.065168179,0.220847466,-0.025065998,0.224050475,0.059921314,0.195022195,0.037120792,0.243046191,-0.07644798,0.225627689,-0.025258829,0.233776637,-0.038751948,0.246821254,-0.006443276,0.224613376,-0.020998808,0.224552743,-0.006310343,0.272076974,0,0.229015386,-0.01906454,0.20154158,0.021390525,0.261668696,-0.034226915,0.302089419,-0.058945813
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595061064,-0.80368049,0,0,0,0,0,0
1,0.243687207,0,0.283615836,0.259707885,0.289745228,0.121236913,0.077955043,0.431312571,0.053858779,0.406574554,-0.041632044,0.357505161,-0.106154519,0.278167917,-0.136791057,0.188064458,-0.138440857,0.077510661,-0.117010749,0.003006793,-0.087560858,-0.040132245,-0.052920505,-0.056306577,-0.025567599,-0.057195758,-0.006429122,-0.042571595,0.00345302,-0.031871233,0.00762982,-0.018585136,0.008240296,-0.009919962
-1,0.161106318,0,0,0,0,0,0.206150337,0.285149069,-0.211305435,-0.294795227,0,0,0.205766564,-0.033611388,0,0,0,0,-0.210922853,0.293193067,0.218635699,0.29398562,0.21626139,-0.287144131,0,0,0.203466587,-0.2747989,0,0,0,0,0.242232927,0.325150159
1,0.195252643,0,0.197812379,0.158260082,0.14880987,0.268930742,0.078318504,0.299363987,-0.010072075,0.324192954,-0.105487458,0.282503546,-0.175964023,0.189029925,-0.202720273,0.090496369,-0.206123966,-0.046605597,-0.172482264,-0.13538976,-0.101575639,-0.223970966,-0.034106784,-0.246254623,0.040940124,-0.238851325,0.095046085,-0.17174323,0.140807483,-0.10850877,0.154589954,-0.02134814,0.151073158,0.065592188
-1,0.223474423,0,0,0,0,0,0,0,-0.293106819,0.408917504,0,0,0.285423718,0.156653985,-0.034352763,-0.054669908,0,0,-0.29257613,-0.40669511,0,0,0.299981342,-0.398304486,0,0,0.282233364,0.086402098,0,0,0,0,0,0
1,0.177725949,0,0.182395348,0.164752736,0.125887867,0.274651766,0.04473741,0.297380197,-0.056184955,0.300958757,-0.14235768,0.230929981,-0.196219835,0.112300698,-0.210329508,-0.019340544,-0.178880427,-0.151253217,-0.109243977,-0.237032043,-0.024690623,-0.26664042,0.062944516,-0.24571519,0.134146934,-0.183006139,0.161938326,-0.074067904,0.176694527,0.031711526,0.145462222,0.127347612,0.09285681,0.206807721
1,0.277760729,0,0.106143251,0.014919483,0.050318232,0.117615288,0.053025166,0.363814125,-0.093649064,0.46923817,-0.036692995,0.098158194,-0.217651569,0.134485529,-0.334654059,-0.030628597,-0.047404911,-0.075764363,-0.11024007,-0.225524052,-0.04300579,-0.433853299,0.009947709,-0.11280447,0.104639178,-0.032202672,0.118347158,-0.056265664,0.105376063,-0.058905891,0.058960525,0.068000919,0.050938303,0.114740741
1,0.172864157,0,0.167845355,0.144144243,0.111071812,0.270317138,0.027264566,0.273534162,-0.075320943,0.264365515,-0.155204976,0.187754672,-0.191247336,0.071112876,-0.186989003,-0.085155569,-0.134307138,-0.2036722,-0.043801275,-0.276169864,0.029180916,-0.280944585,0.118595649,-0.223231097,0.184452033,-0.088296358,0.18121971,0.025705392,0.157903977,0.157703367,0.09136274,0.22284052,-0.010352277,0.277164405
1,0.292261044,0,0.212031626,-0.021740962,0.205320226,0.002797552,0.225914474,-0.038594672,0.242174286,0.005149975,0.233833945,-0.039762155,0.250201223,0.039621313,0.235625707,-0.050191314,0.256714609,0.050883899,0.256930155,0,0.233869581,0.053907561,0.196393991,0.016299109,0.259847648,0.075782349,0.223172743,0.010064905,0.205998898,0.024186131,0.254000792,-0.005182271,0.269688119,-0.053947774
1,0.255341914,0,0.22124768,-0.013007757,0.214865724,0.016814386,0.23604204,0.076432219,0.265337662,0.036074767,0.266377347,0.204561924,0.208025474,0.002641767,0.231492102,0.112912223,0.332230949,0.029485111,0.204018443,0.023917589,0.233774029,0.019700199,0.178309948,-0.113775693,0.251234948,-0.074345012,0.199057162,0.031027618,0.108166701,0.041008715,0.201004121,0.035064481,0.231481779,0.111782311
1,0.272399817,0,0.195095808,0.10987002,0.253138531,0.009649147,0.270085664,0.012762041,0.232505073,-0.051379408,0.270576964,0.039737336,0.25731898,0.025880822,0.252365417,0.032075488,0.243188961,-0.046269622,0.220012182,0.080844158,0.244844155,0.037643352,0.233574023,0.0390395,0.220921157,-0.036276928,0.20229578,0.040734298,0.205798945,0.130090335,0.204741252,0.046179357,0.207278938,0.051249226
1,0.242335535,0,0.192683105,0.02776374,0.24434974,0.000974161,0.261533501,0.00129105,0.267943221,0.043903995,0.235358668,0.018126531,0.253466644,0.002661912,0.250638447,0.003324845,0.254207668,-0.057419584,0.247263896,-0.015594465,0.251142354,0.004019708,0.242787352,0.004224189,0.260178084,-0.018937187,0.21675947,0.004530332,0.206879688,0.052244492,0.22729745,0.005309908,0.234677136,0.00600113
1,0.389582436,0,0.226708144,0,0.179245807,0.080901012,0.244916256,0.044971725,0.239937323,-0.027894404,0.177931434,-0.089573998,0.227154535,0.03498811,0.251700452,0.020721096,0.18071793,0.145096679,0.215107339,0.104810085,0.2229732,-0.018547568,0.16825611,-0.078490825,0.248920823,-0.00624229,0.205608884,0.045904379,0.206790936,0.028336716,0.193151677,0.106043701,0.26232106,0.136739921
